Origin,Sex,Value,Date
Centrafricana Rep.,Femmina,1,01-01-2007
Centrafricana Rep.,Femmina,2,01-01-2008
Centrafricana Rep.,Femmina,2,01-01-2009
Centrafricana Rep.,Femmina,2,01-01-2010
Centrafricana Rep.,Femmina,2,01-01-2011
Centrafricana Rep.,Femmina,1,01-01-2012
Centrafricana Rep.,Femmina,2,01-01-2013
Ciad,Femmina,0,01-01-1987
Ciad,Femmina,0,01-01-1988
Ciad,Femmina,0,01-01-1989
Ciad,Femmina,0,01-01-1990
Ciad,Femmina,0,01-01-1991
Ciad,Femmina,0,01-01-1992
Ciad,Femmina,0,01-01-1993
Ciad,Femmina,0,01-01-1994
Ciad,Femmina,0,01-01-1995
Ciad,Femmina,0,01-01-1996
Ciad,Femmina,0,01-01-1997
Ciad,Femmina,0,01-01-1998
Ciad,Femmina,0,01-01-1999
Ciad,Femmina,1,01-01-2000
Ciad,Femmina,1,01-01-2001
Ciad,Femmina,1,01-01-2002
Ciad,Femmina,0,01-01-2003
Ciad,Femmina,1,01-01-2004
Ciad,Femmina,1,01-01-2005
Ciad,Femmina,1,01-01-2006
Ciad,Femmina,1,01-01-2007
Ciad,Femmina,1,01-01-2008
Ciad,Femmina,2,01-01-2009
Ciad,Femmina,2,01-01-2010
Ciad,Femmina,2,01-01-2011
Ciad,Femmina,2,01-01-2012
Ciad,Femmina,1,01-01-2013
Cile,Femmina,68,01-01-1987
Cile,Femmina,74,01-01-1988
Cile,Femmina,83,01-01-1989
Cile,Femmina,87,01-01-1990
Cile,Femmina,77,01-01-1991
Cile,Femmina,0,01-01-1992
Cile,Femmina,127,01-01-1993
Cile,Femmina,126,01-01-1994
Cile,Femmina,131,01-01-1995
Cile,Femmina,132,01-01-1996
Cile,Femmina,146,01-01-1997
Cile,Femmina,159,01-01-1998
Cile,Femmina,162,01-01-1999
Cile,Femmina,174,01-01-2000
Cile,Femmina,190,01-01-2001
Cile,Femmina,177,01-01-2002
Cile,Femmina,125,01-01-2003
Cile,Femmina,139,01-01-2004
Cile,Femmina,149,01-01-2005
Cile,Femmina,156,01-01-2006
Cile,Femmina,160,01-01-2007
Cile,Femmina,161,01-01-2008
Cile,Femmina,172,01-01-2009
Cile,Femmina,186,01-01-2010
Cile,Femmina,205,01-01-2011
Cile,Femmina,231,01-01-2012
Cile,Femmina,227,01-01-2013
Cinese. Repubblica Popolare,Femmina,455,01-01-1987
Cinese. Repubblica Popolare,Femmina,637,01-01-1988
Cinese. Repubblica Popolare,Femmina,674,01-01-1989
Cinese. Repubblica Popolare,Femmina,805,01-01-1990
Cinese. Repubblica Popolare,Femmina,454,01-01-1991
Cinese. Repubblica Popolare,Femmina,1171,01-01-1992
Cinese. Repubblica Popolare,Femmina,1305,01-01-1993
Cinese. Repubblica Popolare,Femmina,1396,01-01-1994
Cinese. Repubblica Popolare,Femmina,1578,01-01-1995
Cinese. Repubblica Popolare,Femmina,1743,01-01-1996
Cinese. Repubblica Popolare,Femmina,2281,01-01-1997
Cinese. Repubblica Popolare,Femmina,3225,01-01-1998
Cinese. Repubblica Popolare,Femmina,3536,01-01-1999
Cinese. Repubblica Popolare,Femmina,4064,01-01-2000
Cinese. Repubblica Popolare,Femmina,4747,01-01-2001
Cinese. Repubblica Popolare,Femmina,5103,01-01-2002
Cinese. Repubblica Popolare,Femmina,4466,01-01-2003
Cinese. Repubblica Popolare,Femmina,5456,01-01-2004
Cinese. Repubblica Popolare,Femmina,6212,01-01-2005
Cinese. Repubblica Popolare,Femmina,6641,01-01-2006
Cinese. Repubblica Popolare,Femmina,6992,01-01-2007
Cinese. Repubblica Popolare,Femmina,7250,01-01-2008
Cinese. Repubblica Popolare,Femmina,8245,01-01-2009
Cinese. Repubblica Popolare,Femmina,9173,01-01-2010
Cinese. Repubblica Popolare,Femmina,10145,01-01-2011
Cinese. Repubblica Popolare,Femmina,11769,01-01-2012
Cinese. Repubblica Popolare,Femmina,12376,01-01-2013
Cipro,Femmina,10,01-01-1987
Cipro,Femmina,11,01-01-1988
Cipro,Femmina,14,01-01-1989
Cipro,Femmina,14,01-01-1990
Cipro,Femmina,6,01-01-1991
Cipro,Femmina,0,01-01-1992
Cipro,Femmina,14,01-01-1993
Cipro,Femmina,16,01-01-1994
Cipro,Femmina,16,01-01-1995
Cipro,Femmina,17,01-01-1996
Cipro,Femmina,17,01-01-1997
Cipro,Femmina,17,01-01-1998
Cipro,Femmina,19,01-01-1999
Cipro,Femmina,19,01-01-2000
Cipro,Femmina,19,01-01-2001
Cipro,Femmina,16,01-01-2002
Cipro,Femmina,4,01-01-2003
Cipro,Femmina,4,01-01-2004
Cipro,Femmina,5,01-01-2005
Cipro,Femmina,6,01-01-2006
Cipro,Femmina,6,01-01-2007
Cipro,Femmina,6,01-01-2008
Cipro,Femmina,10,01-01-2009
Cipro,Femmina,10,01-01-2010
Cipro,Femmina,11,01-01-2011
Cipro,Femmina,15,01-01-2012
Cipro,Femmina,17,01-01-2013
Cittù del Vaticano,Femmina,0,01-01-1987
Cittù del Vaticano,Femmina,0,01-01-1988
Cittù del Vaticano,Femmina,0,01-01-1989
Cittù del Vaticano,Femmina,0,01-01-1990
Cittù del Vaticano,Femmina,2,01-01-1991
Cittù del Vaticano,Femmina,0,01-01-1992
Cittù del Vaticano,Femmina,0,01-01-1993
Cittù del Vaticano,Femmina,0,01-01-1994
Cittù del Vaticano,Femmina,0,01-01-1995
Cittù del Vaticano,Femmina,0,01-01-1996
Cittù del Vaticano,Femmina,0,01-01-1997
Cittù del Vaticano,Femmina,0,01-01-1998
Cittù del Vaticano,Femmina,0,01-01-1999
Cittù del Vaticano,Femmina,0,01-01-2000
Cittù del Vaticano,Femmina,0,01-01-2001
Cittù del Vaticano,Femmina,0,01-01-2002
Cittù del Vaticano,Femmina,0,01-01-2003
Cittù del Vaticano,Femmina,0,01-01-2004
Cittù del Vaticano,Femmina,0,01-01-2005
Cittù del Vaticano,Femmina,0,01-01-2006
Cittù del Vaticano,Femmina,0,01-01-2007
Cittù del Vaticano,Femmina,0,01-01-2008
Cittù del Vaticano,Femmina,0,01-01-2009
Cittù del Vaticano,Femmina,0,01-01-2010
Cittù del Vaticano,Femmina,0,01-01-2011
Cittù del Vaticano,Femmina,0,01-01-2012
Cittù del Vaticano,Femmina,0,01-01-2013
Colombia,Femmina,49,01-01-1987
Colombia,Femmina,56,01-01-1988
Colombia,Femmina,68,01-01-1989
Colombia,Femmina,100,01-01-1990
Colombia,Femmina,79,01-01-1991
Colombia,Femmina,0,01-01-1992
Colombia,Femmina,146,01-01-1993
Colombia,Femmina,151,01-01-1994
Colombia,Femmina,161,01-01-1995
Colombia,Femmina,172,01-01-1996
Colombia,Femmina,199,01-01-1997
Colombia,Femmina,223,01-01-1998
Colombia,Femmina,241,01-01-1999
Colombia,Femmina,300,01-01-2000
Colombia,Femmina,361,01-01-2001
Colombia,Femmina,396,01-01-2002
Colombia,Femmina,361,01-01-2003
Colombia,Femmina,531,01-01-2004
Colombia,Femmina,591,01-01-2005
Colombia,Femmina,605,01-01-2006
Colombia,Femmina,596,01-01-2007
Colombia,Femmina,564,01-01-2008
Colombia,Femmina,617,01-01-2009
Colombia,Femmina,635,01-01-2010
Colombia,Femmina,663,01-01-2011
Colombia,Femmina,708,01-01-2012
Colombia,Femmina,694,01-01-2013
Comore,Femmina,0,01-01-1987
Comore,Femmina,0,01-01-1988
Comore,Femmina,0,01-01-1989
Comore,Femmina,0,01-01-1990
Comore,Femmina,1,01-01-1991
Comore,Femmina,0,01-01-1992
Comore,Femmina,0,01-01-1993
Comore,Femmina,0,01-01-1994
Comore,Femmina,0,01-01-1995
Comore,Femmina,0,01-01-1996
Comore,Femmina,0,01-01-1997
Comore,Femmina,0,01-01-1998
Comore,Femmina,0,01-01-1999
Comore,Femmina,0,01-01-2000
Comore,Femmina,0,01-01-2001
Comore,Femmina,0,01-01-2002
Comore,Femmina,0,01-01-2003
Comore,Femmina,0,01-01-2004
Comore,Femmina,0,01-01-2005
Comore,Femmina,0,01-01-2006
Comore,Femmina,0,01-01-2007
Comore,Femmina,0,01-01-2008
Comore,Femmina,0,01-01-2009
Comore,Femmina,0,01-01-2010
Comore,Femmina,0,01-01-2011
Comore,Femmina,0,01-01-2012
Comore,Femmina,0,01-01-2013
Congo,Femmina,5,01-01-1987
Congo,Femmina,5,01-01-1988
Congo,Femmina,5,01-01-1989
Congo,Femmina,5,01-01-1990
Congo,Femmina,8,01-01-1991
Congo,Femmina,0,01-01-1992
Congo,Femmina,25,01-01-1993
Congo,Femmina,10,01-01-1994
Congo,Femmina,11,01-01-1995
Congo,Femmina,13,01-01-1996
Congo,Femmina,13,01-01-1997
Congo,Femmina,10,01-01-1998
Congo,Femmina,11,01-01-1999
Congo,Femmina,16,01-01-2000
Congo,Femmina,29,01-01-2001
Congo,Femmina,37,01-01-2002
Congo,Femmina,37,01-01-2003
Congo,Femmina,51,01-01-2004
Congo,Femmina,57,01-01-2005
Congo,Femmina,56,01-01-2006
Congo,Femmina,62,01-01-2007
Congo,Femmina,58,01-01-2008
Congo,Femmina,56,01-01-2009
Congo,Femmina,50,01-01-2010
Congo,Femmina,51,01-01-2011
Congo,Femmina,55,01-01-2012
Congo,Femmina,51,01-01-2013
Congo. Rep. Dem. (Zaire),Femmina,6,01-01-1987
Congo. Rep. Dem. (Zaire),Femmina,3,01-01-1988
Congo. Rep. Dem. (Zaire),Femmina,4,01-01-1989
Congo. Rep. Dem. (Zaire),Femmina,7,01-01-1990
Congo. Rep. Dem. (Zaire),Femmina,10,01-01-1991
Congo. Rep. Dem. (Zaire),Femmina,0,01-01-1992
Congo. Rep. Dem. (Zaire),Femmina,0,01-01-1993
Congo. Rep. Dem. (Zaire),Femmina,20,01-01-1994
Congo. Rep. Dem. (Zaire),Femmina,19,01-01-1995
Congo. Rep. Dem. (Zaire),Femmina,28,01-01-1996
Congo. Rep. Dem. (Zaire),Femmina,33,01-01-1997
Congo. Rep. Dem. (Zaire),Femmina,37,01-01-1998
Congo. Rep. Dem. (Zaire),Femmina,37,01-01-1999
Congo. Rep. Dem. (Zaire),Femmina,39,01-01-2000
Congo. Rep. Dem. (Zaire),Femmina,41,01-01-2001
Congo. Rep. Dem. (Zaire),Femmina,41,01-01-2002
Congo. Rep. Dem. (Zaire),Femmina,28,01-01-2003
Congo. Rep. Dem. (Zaire),Femmina,33,01-01-2004
Congo. Rep. Dem. (Zaire),Femmina,39,01-01-2005
Congo. Rep. Dem. (Zaire),Femmina,40,01-01-2006
Congo. Rep. Dem. (Zaire),Femmina,40,01-01-2007
Congo. Rep. Dem. (Zaire),Femmina,42,01-01-2008
Congo. Rep. Dem. (Zaire),Femmina,51,01-01-2009
Congo. Rep. Dem. (Zaire),Femmina,53,01-01-2010
Congo. Rep. Dem. (Zaire),Femmina,54,01-01-2011
Congo. Rep. Dem. (Zaire),Femmina,53,01-01-2012
Congo. Rep. Dem. (Zaire),Femmina,51,01-01-2013
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1987
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1988
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1989
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1990
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,14,01-01-1991
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,0,01-01-1992
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,3,01-01-1993
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,3,01-01-1994
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,3,01-01-1995
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,3,01-01-1996
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1997
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1998
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-1999
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-2000
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-2001
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,2,01-01-2002
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,0,01-01-2003
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,3,01-01-2004
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,3,01-01-2005
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2006
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2007
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2008
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2009
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2010
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2011
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,5,01-01-2012
Corea. Rep. Pop. Dem. (Corea del Nord),Femmina,4,01-01-2013
Corea. Repubblica (Corea del Sud),Femmina,90,01-01-1987
Corea. Repubblica (Corea del Sud),Femmina,98,01-01-1988
Corea. Repubblica (Corea del Sud),Femmina,105,01-01-1989
Corea. Repubblica (Corea del Sud),Femmina,124,01-01-1990
Corea. Repubblica (Corea del Sud),Femmina,85,01-01-1991
Corea. Repubblica (Corea del Sud),Femmina,0,01-01-1992
Corea. Repubblica (Corea del Sud),Femmina,178,01-01-1993
Corea. Repubblica (Corea del Sud),Femmina,2,01-01-1994
Corea. Repubblica (Corea del Sud),Femmina,248,01-01-1995
Corea. Repubblica (Corea del Sud),Femmina,276,01-01-1996
Corea. Repubblica (Corea del Sud),Femmina,300,01-01-1997
Corea. Repubblica (Corea del Sud),Femmina,341,01-01-1998
Corea. Repubblica (Corea del Sud),Femmina,355,01-01-1999
Corea. Repubblica (Corea del Sud),Femmina,377,01-01-2000
Corea. Repubblica (Corea del Sud),Femmina,419,01-01-2001
Corea. Repubblica (Corea del Sud),Femmina,429,01-01-2002
Corea. Repubblica (Corea del Sud),Femmina,230,01-01-2003
Corea. Repubblica (Corea del Sud),Femmina,249,01-01-2004
Corea. Repubblica (Corea del Sud),Femmina,281,01-01-2005
Corea. Repubblica (Corea del Sud),Femmina,290,01-01-2006
Corea. Repubblica (Corea del Sud),Femmina,297,01-01-2007
Corea. Repubblica (Corea del Sud),Femmina,312,01-01-2008
Corea. Repubblica (Corea del Sud),Femmina,339,01-01-2009
Corea. Repubblica (Corea del Sud),Femmina,347,01-01-2010
Corea. Repubblica (Corea del Sud),Femmina,377,01-01-2011
Corea. Repubblica (Corea del Sud),Femmina,410,01-01-2012
Corea. Repubblica (Corea del Sud),Femmina,441,01-01-2013
Costa d'Avorio,Femmina,12,01-01-1987
Costa d'Avorio,Femmina,12,01-01-1988
Costa d'Avorio,Femmina,13,01-01-1989
Costa d'Avorio,Femmina,17,01-01-1990
Costa d'Avorio,Femmina,13,01-01-1991
Costa d'Avorio,Femmina,0,01-01-1992
Costa d'Avorio,Femmina,38,01-01-1993
Costa d'Avorio,Femmina,42,01-01-1994
Costa d'Avorio,Femmina,50,01-01-1995
Costa d'Avorio,Femmina,61,01-01-1996
Costa d'Avorio,Femmina,75,01-01-1997
Costa d'Avorio,Femmina,94,01-01-1998
Costa d'Avorio,Femmina,97,01-01-1999
Costa d'Avorio,Femmina,95,01-01-2000
Costa d'Avorio,Femmina,103,01-01-2001
Costa d'Avorio,Femmina,98,01-01-2002
Costa d'Avorio,Femmina,87,01-01-2003
Costa d'Avorio,Femmina,91,01-01-2004
Costa d'Avorio,Femmina,97,01-01-2005
Costa d'Avorio,Femmina,93,01-01-2006
Costa d'Avorio,Femmina,88,01-01-2007
Costa d'Avorio,Femmina,96,01-01-2008
Costa d'Avorio,Femmina,111,01-01-2009
Costa d'Avorio,Femmina,120,01-01-2010
Costa d'Avorio,Femmina,118,01-01-2011
Costa d'Avorio,Femmina,126,01-01-2012
Costa d'Avorio,Femmina,121,01-01-2013
Costarica,Femmina,7,01-01-1987
Costarica,Femmina,8,01-01-1988
Costarica,Femmina,9,01-01-1989
Costarica,Femmina,10,01-01-1990
Costarica,Femmina,7,01-01-1991
Costarica,Femmina,0,01-01-1992
Costarica,Femmina,11,01-01-1993
Costarica,Femmina,10,01-01-1994
Costarica,Femmina,11,01-01-1995
Costarica,Femmina,12,01-01-1996
Costarica,Femmina,15,01-01-1997
Costarica,Femmina,18,01-01-1998
Costarica,Femmina,17,01-01-1999
Costarica,Femmina,16,01-01-2000
Costarica,Femmina,17,01-01-2001
Costarica,Femmina,17,01-01-2002
Costarica,Femmina,6,01-01-2003
Costarica,Femmina,8,01-01-2004
Costarica,Femmina,13,01-01-2005
Costarica,Femmina,13,01-01-2006
Costarica,Femmina,13,01-01-2007
Costarica,Femmina,12,01-01-2008
Costarica,Femmina,11,01-01-2009
Costarica,Femmina,11,01-01-2010
Costarica,Femmina,11,01-01-2011
Costarica,Femmina,13,01-01-2012
Costarica,Femmina,12,01-01-2013
Croazia,Femmina,0,01-01-1987
Croazia,Femmina,0,01-01-1988
Croazia,Femmina,0,01-01-1989
Croazia,Femmina,0,01-01-1990
Croazia,Femmina,0,01-01-1991
Croazia,Femmina,0,01-01-1992
Croazia,Femmina,33,01-01-1993
Croazia,Femmina,92,01-01-1994
Croazia,Femmina,168,01-01-1995
Croazia,Femmina,194,01-01-1996
Croazia,Femmina,215,01-01-1997
Croazia,Femmina,247,01-01-1998
Croazia,Femmina,259,01-01-1999
Croazia,Femmina,262,01-01-2000
Croazia,Femmina,285,01-01-2001
Croazia,Femmina,268,01-01-2002
Croazia,Femmina,219,01-01-2003
Croazia,Femmina,238,01-01-2004
Croazia,Femmina,266,01-01-2005
Croazia,Femmina,258,01-01-2006
Croazia,Femmina,257,01-01-2007
Croazia,Femmina,253,01-01-2008
Croazia,Femmina,257,01-01-2009
Croazia,Femmina,264,01-01-2010
Croazia,Femmina,265,01-01-2011
Croazia,Femmina,308,01-01-2012
Croazia,Femmina,294,01-01-2013
Cuba,Femmina,8,01-01-1987
Cuba,Femmina,9,01-01-1988
Cuba,Femmina,8,01-01-1989
Cuba,Femmina,11,01-01-1990
Cuba,Femmina,10,01-01-1991
Cuba,Femmina,0,01-01-1992
Cuba,Femmina,28,01-01-1993
Cuba,Femmina,34,01-01-1994
Cuba,Femmina,49,01-01-1995
Cuba,Femmina,65,01-01-1996
Cuba,Femmina,86,01-01-1997
Cuba,Femmina,140,01-01-1998
Cuba,Femmina,168,01-01-1999
Cuba,Femmina,203,01-01-2000
Cuba,Femmina,257,01-01-2001
Cuba,Femmina,287,01-01-2002
Cuba,Femmina,245,01-01-2003
Cuba,Femmina,283,01-01-2004
Cuba,Femmina,349,01-01-2005
Cuba,Femmina,357,01-01-2006
Cuba,Femmina,345,01-01-2007
Cuba,Femmina,344,01-01-2008
Cuba,Femmina,386,01-01-2009
Cuba,Femmina,400,01-01-2010
Cuba,Femmina,427,01-01-2011
Cuba,Femmina,459,01-01-2012
Cuba,Femmina,453,01-01-2013
Danimarca,Femmina,41,01-01-1987
Danimarca,Femmina,48,01-01-1988
Danimarca,Femmina,55,01-01-1989
Danimarca,Femmina,56,01-01-1990
Danimarca,Femmina,39,01-01-1991
Danimarca,Femmina,0,01-01-1992
Danimarca,Femmina,84,01-01-1993
Danimarca,Femmina,90,01-01-1994
Danimarca,Femmina,103,01-01-1995
Danimarca,Femmina,107,01-01-1996
Danimarca,Femmina,120,01-01-1997
Danimarca,Femmina,127,01-01-1998
Danimarca,Femmina,126,01-01-1999
Danimarca,Femmina,138,01-01-2000
Danimarca,Femmina,133,01-01-2001
Danimarca,Femmina,125,01-01-2002
Danimarca,Femmina,70,01-01-2003
Danimarca,Femmina,72,01-01-2004
Danimarca,Femmina,74,01-01-2005
Danimarca,Femmina,71,01-01-2006
Danimarca,Femmina,72,01-01-2007
Danimarca,Femmina,75,01-01-2008
Danimarca,Femmina,81,01-01-2009
Danimarca,Femmina,91,01-01-2010
Danimarca,Femmina,95,01-01-2011
Danimarca,Femmina,94,01-01-2012
Danimarca,Femmina,93,01-01-2013
Dominica,Femmina,0,01-01-1987
Dominica,Femmina,0,01-01-1988
Dominica,Femmina,0,01-01-1989
Dominica,Femmina,0,01-01-1990
Dominica,Femmina,3,01-01-1991
Dominica,Femmina,0,01-01-1992
Dominica,Femmina,0,01-01-1993
Dominica,Femmina,0,01-01-1994
Dominica,Femmina,0,01-01-1995
Dominica,Femmina,20,01-01-1996
Dominica,Femmina,24,01-01-1997
Dominica,Femmina,21,01-01-1998
Dominica,Femmina,17,01-01-1999
Dominica,Femmina,14,01-01-2000
Dominica,Femmina,12,01-01-2001
Dominica,Femmina,9,01-01-2002
Dominica,Femmina,7,01-01-2003
Dominica,Femmina,8,01-01-2004
Dominica,Femmina,7,01-01-2005
Dominica,Femmina,7,01-01-2006
Dominica,Femmina,5,01-01-2007
Dominica,Femmina,5,01-01-2008
Dominica,Femmina,5,01-01-2009
Dominica,Femmina,7,01-01-2010
Dominica,Femmina,7,01-01-2011
Dominica,Femmina,7,01-01-2012
Dominica,Femmina,7,01-01-2013
Dominicana. Repubblica,Femmina,34,01-01-1987
Dominicana. Repubblica,Femmina,55,01-01-1988
Dominicana. Repubblica,Femmina,65,01-01-1989
Dominicana. Repubblica,Femmina,77,01-01-1990
Dominicana. Repubblica,Femmina,65,01-01-1991
Dominicana. Repubblica,Femmina,0,01-01-1992
Dominicana. Repubblica,Femmina,147,01-01-1993
Dominicana. Repubblica,Femmina,173,01-01-1994
Dominicana. Repubblica,Femmina,217,01-01-1995
Dominicana. Repubblica,Femmina,223,01-01-1996
Dominicana. Repubblica,Femmina,272,01-01-1997
Dominicana. Repubblica,Femmina,383,01-01-1998
Dominicana. Repubblica,Femmina,416,01-01-1999
Dominicana. Repubblica,Femmina,461,01-01-2000
Dominicana. Repubblica,Femmina,527,01-01-2001
Dominicana. Repubblica,Femmina,538,01-01-2002
Dominicana. Repubblica,Femmina,448,01-01-2003
Dominicana. Repubblica,Femmina,503,01-01-2004
Dominicana. Repubblica,Femmina,563,01-01-2005
Dominicana. Repubblica,Femmina,580,01-01-2006
Dominicana. Repubblica,Femmina,578,01-01-2007
Dominicana. Repubblica,Femmina,572,01-01-2008
Dominicana. Repubblica,Femmina,645,01-01-2009
Dominicana. Repubblica,Femmina,689,01-01-2010
Dominicana. Repubblica,Femmina,708,01-01-2011
Dominicana. Repubblica,Femmina,762,01-01-2012
Dominicana. Repubblica,Femmina,775,01-01-2013
Ecuador,Femmina,20,01-01-1987
Ecuador,Femmina,26,01-01-1988
Ecuador,Femmina,25,01-01-1989
Ecuador,Femmina,47,01-01-1990
Ecuador,Femmina,50,01-01-1991
Ecuador,Femmina,0,01-01-1992
Ecuador,Femmina,76,01-01-1993
Ecuador,Femmina,85,01-01-1994
Ecuador,Femmina,113,01-01-1995
Ecuador,Femmina,149,01-01-1996
Ecuador,Femmina,302,01-01-1997
Ecuador,Femmina,498,01-01-1998
Ecuador,Femmina,705,01-01-1999
Ecuador,Femmina,1295,01-01-2000
Ecuador,Femmina,1736,01-01-2001
Ecuador,Femmina,1998,01-01-2002
Ecuador,Femmina,2654,01-01-2003
Ecuador,Femmina,6252,01-01-2004
Ecuador,Femmina,7236,01-01-2005
Ecuador,Femmina,7430,01-01-2006
Ecuador,Femmina,7267,01-01-2007
Ecuador,Femmina,7139,01-01-2008
Ecuador,Femmina,7516,01-01-2009
Ecuador,Femmina,7869,01-01-2010
Ecuador,Femmina,8216,01-01-2011
Ecuador,Femmina,8520,01-01-2012
Ecuador,Femmina,8400,01-01-2013
Egitto,Femmina,766,01-01-1987
Egitto,Femmina,911,01-01-1988
Egitto,Femmina,1034,01-01-1989
Egitto,Femmina,1196,01-01-1990
Egitto,Femmina,854,01-01-1991
Egitto,Femmina,1612,01-01-1992
Egitto,Femmina,1884,01-01-1993
Egitto,Femmina,2180,01-01-1994
Egitto,Femmina,2348,01-01-1995
Egitto,Femmina,2459,01-01-1996
Egitto,Femmina,2621,01-01-1997
Egitto,Femmina,3018,01-01-1998
Egitto,Femmina,3272,01-01-1999
Egitto,Femmina,3506,01-01-2000
Egitto,Femmina,3856,01-01-2001
Egitto,Femmina,4090,01-01-2002
Egitto,Femmina,3636,01-01-2003
Egitto,Femmina,4078,01-01-2004
Egitto,Femmina,4817,01-01-2005
Egitto,Femmina,5258,01-01-2006
Egitto,Femmina,5555,01-01-2007
Egitto,Femmina,5824,01-01-2008
Egitto,Femmina,6638,01-01-2009
Egitto,Femmina,7296,01-01-2010
Egitto,Femmina,7885,01-01-2011
Egitto,Femmina,8679,01-01-2012
Egitto,Femmina,9204,01-01-2013
El Salvador,Femmina,332,01-01-1987
El Salvador,Femmina,375,01-01-1988
El Salvador,Femmina,379,01-01-1989
El Salvador,Femmina,453,01-01-1990
El Salvador,Femmina,291,01-01-1991
El Salvador,Femmina,583,01-01-1992
El Salvador,Femmina,645,01-01-1993
El Salvador,Femmina,712,01-01-1994
El Salvador,Femmina,780,01-01-1995
El Salvador,Femmina,796,01-01-1996
El Salvador,Femmina,872,01-01-1997
El Salvador,Femmina,1011,01-01-1998
El Salvador,Femmina,1053,01-01-1999
El Salvador,Femmina,1151,01-01-2000
El Salvador,Femmina,1244,01-01-2001
El Salvador,Femmina,1231,01-01-2002
El Salvador,Femmina,1131,01-01-2003
El Salvador,Femmina,1447,01-01-2004
El Salvador,Femmina,1577,01-01-2005
El Salvador,Femmina,1613,01-01-2006
El Salvador,Femmina,1599,01-01-2007
El Salvador,Femmina,1599,01-01-2008
El Salvador,Femmina,1718,01-01-2009
El Salvador,Femmina,2004,01-01-2010
El Salvador,Femmina,2401,01-01-2011
El Salvador,Femmina,2726,01-01-2012
El Salvador,Femmina,2839,01-01-2013
Emirati Arabi Uniti,Femmina,0,01-01-1987
Emirati Arabi Uniti,Femmina,0,01-01-1988
Emirati Arabi Uniti,Femmina,0,01-01-1989
Emirati Arabi Uniti,Femmina,0,01-01-1990
Emirati Arabi Uniti,Femmina,3,01-01-1991
Emirati Arabi Uniti,Femmina,0,01-01-1992
Emirati Arabi Uniti,Femmina,0,01-01-1993
Emirati Arabi Uniti,Femmina,0,01-01-1994
Emirati Arabi Uniti,Femmina,0,01-01-1995
Emirati Arabi Uniti,Femmina,0,01-01-1996
Emirati Arabi Uniti,Femmina,0,01-01-1997
Emirati Arabi Uniti,Femmina,0,01-01-1998
Emirati Arabi Uniti,Femmina,0,01-01-1999
Emirati Arabi Uniti,Femmina,0,01-01-2000
Emirati Arabi Uniti,Femmina,0,01-01-2001
Emirati Arabi Uniti,Femmina,0,01-01-2002
Emirati Arabi Uniti,Femmina,0,01-01-2003
Emirati Arabi Uniti,Femmina,0,01-01-2004
Emirati Arabi Uniti,Femmina,0,01-01-2005
Emirati Arabi Uniti,Femmina,0,01-01-2006
Emirati Arabi Uniti,Femmina,0,01-01-2007
Emirati Arabi Uniti,Femmina,0,01-01-2008
Emirati Arabi Uniti,Femmina,0,01-01-2009
Emirati Arabi Uniti,Femmina,0,01-01-2010
Emirati Arabi Uniti,Femmina,0,01-01-2011
Emirati Arabi Uniti,Femmina,0,01-01-2012
